GEO.id,GEO.id2,GEO.display-label,OCCUPATION2010.id,OCCUPATION2010.display-label,EST_HC1_VC2,EST_HC2_VC2,EST_HC3_VC2,EST_HC4_VC2,EST_HC5_VC2,EST_HC6_VC2,EST_HC7_VC2,EST_HC8_VC2,EST_HC9_VC2,EST_HC10_VC2,EST_HC11_VC2,EST_HC12_VC2,EST_HC13_VC2,EST_HC14_VC2,EST_HC15_VC2,EST_HC16_VC2,EST_HC1_VC3,EST_HC2_VC3,EST_HC3_VC3,EST_HC4_VC3,EST_HC5_VC3,EST_HC6_VC3,EST_HC7_VC3,EST_HC8_VC3,EST_HC9_VC3,EST_HC10_VC3,EST_HC11_VC3,EST_HC12_VC3,EST_HC13_VC3,EST_HC14_VC3,EST_HC15_VC3,EST_HC16_VC3,EST_HC1_VC5,EST_HC2_VC5,EST_HC3_VC5,EST_HC4_VC5,EST_HC5_VC5,EST_HC6_VC5,EST_HC7_VC5,EST_HC8_VC5,EST_HC9_VC5,EST_HC10_VC5,EST_HC11_VC5,EST_HC12_VC5,EST_HC13_VC5,EST_HC14_VC5,EST_HC15_VC5,EST_HC16_VC5,EST_HC1_VC6,EST_HC2_VC6,EST_HC3_VC6,EST_HC4_VC6,EST_HC5_VC6,EST_HC6_VC6,EST_HC7_VC6,EST_HC8_VC6,EST_HC9_VC6,EST_HC10_VC6,EST_HC11_VC6,EST_HC12_VC6,EST_HC13_VC6,EST_HC14_VC6,EST_HC15_VC6,EST_HC16_VC6,EST_HC1_VC8,EST_HC2_VC8,EST_HC3_VC8,EST_HC4_VC8,EST_HC5_VC8,EST_HC6_VC8,EST_HC7_VC8,EST_HC8_VC8,EST_HC9_VC8,EST_HC10_VC8,EST_HC11_VC8,EST_HC12_VC8,EST_HC13_VC8,EST_HC14_VC8,EST_HC15_VC8,EST_HC16_VC8,EST_HC1_VC9,EST_HC2_VC9,EST_HC3_VC9,EST_HC4_VC9,EST_HC5_VC9,EST_HC6_VC9,EST_HC7_VC9,EST_HC8_VC9,EST_HC9_VC9,EST_HC10_VC9,EST_HC11_VC9,EST_HC12_VC9,EST_HC13_VC9,EST_HC14_VC9,EST_HC15_VC9,EST_HC16_VC9,MOE_HC1_VC2,MOE_HC2_VC2,MOE_HC3_VC2,MOE_HC4_VC2,MOE_HC5_VC2,MOE_HC6_VC2,MOE_HC7_VC2,MOE_HC8_VC2,MOE_HC9_VC2,MOE_HC10_VC2,MOE_HC11_VC2,MOE_HC12_VC2,MOE_HC13_VC2,MOE_HC14_VC2,MOE_HC15_VC2,MOE_HC16_VC2,MOE_HC1_VC3,MOE_HC2_VC3,MOE_HC3_VC3,MOE_HC4_VC3,MOE_HC5_VC3,MOE_HC6_VC3,MOE_HC7_VC3,MOE_HC8_VC3,MOE_HC9_VC3,MOE_HC10_VC3,MOE_HC11_VC3,MOE_HC12_VC3,MOE_HC13_VC3,MOE_HC14_VC3,MOE_HC15_VC3,MOE_HC16_VC3,MOE_HC1_VC5,MOE_HC2_VC5,MOE_HC3_VC5,MOE_HC4_VC5,MOE_HC5_VC5,MOE_HC6_VC5,MOE_HC7_VC5,MOE_HC8_VC5,MOE_HC9_VC5,MOE_HC10_VC5,MOE_HC11_VC5,MOE_HC12_VC5,MOE_HC13_VC5,MOE_HC14_VC5,MOE_HC15_VC5,MOE_HC16_VC5,MOE_HC1_VC6,MOE_HC2_VC6,MOE_HC3_VC6,MOE_HC4_VC6,MOE_HC5_VC6,MOE_HC6_VC6,MOE_HC7_VC6,MOE_HC8_VC6,MOE_HC9_VC6,MOE_HC10_VC6,MOE_HC11_VC6,MOE_HC12_VC6,MOE_HC13_VC6,MOE_HC14_VC6,MOE_HC15_VC6,MOE_HC16_VC6,MOE_HC1_VC8,MOE_HC2_VC8,MOE_HC3_VC8,MOE_HC4_VC8,MOE_HC5_VC8,MOE_HC6_VC8,MOE_HC7_VC8,MOE_HC8_VC8,MOE_HC9_VC8,MOE_HC10_VC8,MOE_HC11_VC8,MOE_HC12_VC8,MOE_HC13_VC8,MOE_HC14_VC8,MOE_HC15_VC8,MOE_HC16_VC8,MOE_HC1_VC9,MOE_HC2_VC9,MOE_HC3_VC9,MOE_HC4_VC9,MOE_HC5_VC9,MOE_HC6_VC9,MOE_HC7_VC9,MOE_HC8_VC9,MOE_HC9_VC9,MOE_HC10_VC9,MOE_HC11_VC9,MOE_HC12_VC9,MOE_HC13_VC9,MOE_HC14_VC9,MOE_HC15_VC9,MOE_HC16_VC9
0400000US01,01,Alabama,9040,Air traffic controllers and airfield operations specialists 9040 (SOC 53-2020),,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),
0400000US01,01,Alabama,9050,Flight attendants 9050 (SOC 53-2031),,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),
0400000US01,01,Alabama,9110,"Ambulance drivers and attendants, except emergency medical technicians 9110 (SOC 53-3011)",,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),
0400000US01,01,Alabama,9120,Bus drivers 9120 (SOC 53-3020),,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),
0400000US01,01,Alabama,9130,Driver/sales workers and truck drivers 9130 (SOC 53-3030),,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),
0400000US01,01,Alabama,9140,Taxi drivers and chauffeurs 9140 (SOC 53-3041),,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),
0400000US01,01,Alabama,9150,"Motor vehicle operators, all other 9150 (SOC 53-3099)",,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),
0400000US01,01,Alabama,9200,Locomotive engineers and operators 9200 (SOC 53-4010),,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),
0400000US01,01,Alabama,9230,"Railroad brake, signal, and switch operators 9230 (SOC 53-4021)",,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),
0400000US01,01,Alabama,9240,Railroad conductors and yardmasters 9240 (SOC 53-4031),,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),
0400000US01,01,Alabama,9260,"Subway, streetcar, and other rail transportation workers 9260 (SOC 53-40XX)",,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),
0400000US01,01,Alabama,9300,"Sailors and marine oilers, and ship engineers 9300 (SOC 53-50XX)",,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),
0400000US01,01,Alabama,9310,Ship and boat captains and operators 9310 (SOC 53-5020),,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),
0400000US01,01,Alabama,9350,Parking lot attendants 9350 (SOC 53-6021),,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),
0400000US01,01,Alabama,9360,Automotive and watercraft service attendants 9360 (SOC 53-6031),,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),
0400000US01,01,Alabama,9410,Transportation inspectors 9410 (SOC 53-6051),,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),
0400000US01,01,Alabama,9415,"Transportation attendants, except flight attendants 9415 (SOC 53-6061)",,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),
0400000US01,01,Alabama,9420,"Miscellaneous transportation workers, including bridge and lock tenders and traffic technicians 9420 (SOC 53-60XX)",,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),
0400000US01,01,Alabama,9510,Crane and tower operators 9510 (SOC 53-7021),,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),
0400000US01,01,Alabama,9520,"Dredge, excavating, and loading machine operators 9520 (SOC 53-7030)",,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),
0400000US01,01,Alabama,9560,"Conveyor operators and tenders, and hoist and winch operators 9560 (SOC 53-70XX)",,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),
0400000US01,01,Alabama,9600,Industrial truck and tractor operators 9600 (SOC 53-7051),,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),
0400000US01,01,Alabama,9610,Cleaners of vehicles and equipment 9610 (SOC 53-7061),,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),
0400000US01,01,Alabama,9620,"Laborers and freight, stock, and material movers, hand 9620 (SOC 53-7062)",,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),
0400000US01,01,Alabama,9630,Machine feeders and offbearers 9630 (SOC 53-7063),,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),
0400000US01,01,Alabama,9640,"Packers and packagers, hand 9640 (SOC 53-7064)",,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),
0400000US01,01,Alabama,9650,Pumping station operators 9650 (SOC 53-7070),,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),
0400000US01,01,Alabama,9720,Refuse and recyclable material collectors 9720 (SOC 53-7081),,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),
0400000US01,01,Alabama,9750,"Miscellaneous material moving workers, including mine shuttle car operators, and tank car, truck, and ship loaders 9750 (SOC 53-71XX)",,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),
0400000US01,01,Alabama,9920,"Unemployed, no work experience in the last 5 years or most recent job was in a military-specific occupation 9920 (SOC 55-0000, or no SOC equivalent)",,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),
0400000US02,02,Alaska,8910,Etchers and engravers 8910 (SOC 51-9194),,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),
0400000US02,02,Alaska,8920,"Molders, shapers, and casters, except metal and plastic 8920 (SOC 51-9195)",,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),
0400000US02,02,Alaska,8930,"Paper goods machine setters, operators, and tenders 8930 (SOC 51-9196)",,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),,,,,,,,,,,,,,$(X),$(X),$(X),
